epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8268231153488159,0.0002445027057547122,0.5060360431671143,0.9620596170425415,0.2223464399576187
1,0.9116513133049011,0.0002445027057547122,0.31874513626098633,0.9593495726585388,0.2513229250907898
2,0.9530594944953918,0.0002445027057547122,0.23942838609218597,0.9620596170425415,0.20511430501937866
3,0.967309296131134,0.0002445027057547122,0.2009986788034439,0.9756097793579102,0.16961152851581573
4,0.9715003967285156,0.0002445027057547122,0.19118426740169525,0.9756097793579102,0.16728180646896362
5,0.977535605430603,0.0002445027057547122,0.17184272408485413,0.9810298085212708,0.16159182786941528
6,0.9832355380058289,0.0002445027057547122,0.15837106108665466,0.9783197641372681,0.1595146507024765
7,0.9812238216400146,0.0002445027057547122,0.15919144451618195,0.989159882068634,0.1383930891752243
8,0.9844090342521667,0.0002445027057547122,0.1537482887506485,0.9864498376846313,0.16177771985530853
9,0.9855825901031494,0.0002445027057547122,0.15562525391578674,0.9864498376846313,0.15982113778591156
10,0.9860854744911194,0.0002445027057547122,0.14547038078308105,0.9864498376846313,0.1528363972902298
11,0.9865884184837341,0.0002445027057547122,0.14945726096630096,0.9837398529052734,0.15832869708538055
12,0.9892707467079163,0.0002445027057547122,0.142038494348526,0.9783197641372681,0.17713983356952667
13,0.9914501309394836,0.0001222513528773561,0.13374531269073486,0.9837398529052734,0.15506142377853394
14,0.9953059554100037,0.0001222513528773561,0.12578259408473969,0.9810298085212708,0.16086645424365997
15,0.993629515171051,0.0001222513528773561,0.12770213186740875,0.9837398529052734,0.17168961465358734
16,0.9941324591636658,0.0001222513528773561,0.12431402504444122,0.9810298085212708,0.180294930934906
17,0.9929589033126831,0.0001222513528773561,0.12766188383102417,0.9837398529052734,0.16225816309452057
18,0.9956412315368652,6.112567643867806e-05,0.11992163211107254,0.9837398529052734,0.16145752370357513
19,0.9966471195220947,6.112567643867806e-05,0.117262102663517,0.9837398529052734,0.17018109560012817
20,0.9966471195220947,6.112567643867806e-05,0.11627498269081116,0.9810298085212708,0.17902898788452148
21,0.9966471195220947,6.112567643867806e-05,0.1160350888967514,0.9810298085212708,0.174575537443161
22,0.9971500635147095,6.112567643867806e-05,0.11282955855131149,0.9837398529052734,0.17627860605716705
23,0.9978206157684326,3.056283821933903e-05,0.11168234050273895,0.9810298085212708,0.18030644953250885
24,0.9973176717758179,3.056283821933903e-05,0.11173080652952194,0.9810298085212708,0.18043789267539978
25,0.9983235597610474,3.056283821933903e-05,0.11080494523048401,0.9837398529052734,0.17928268015384674
26,0.9983235597610474,3.056283821933903e-05,0.10973217338323593,0.9810298085212708,0.18670323491096497
27,0.9984912276268005,3.056283821933903e-05,0.10948538780212402,0.9810298085212708,0.18066757917404175
