epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8246437311172485,0.0002445027057547122,0.511621356010437,0.9647696614265442,0.2245005965232849
1,0.9310980439186096,0.0002445027057547122,0.2940790355205536,0.9728997349739075,0.1879483312368393
2,0.9547359347343445,0.0002445027057547122,0.23558439314365387,0.9674796462059021,0.18050804734230042
3,0.9584241509437561,0.0002445027057547122,0.21648061275482178,0.9728997349739075,0.18087249994277954
4,0.971165120601654,0.0002445027057547122,0.18814508616924286,0.9701896905899048,0.21140295267105103
5,0.9725062847137451,0.0002445027057547122,0.1823757439851761,0.9837398529052734,0.15593469142913818
6,0.9773679971694946,0.0002445027057547122,0.17204739153385162,0.989159882068634,0.149902805685997
7,0.980050265789032,0.0002445027057547122,0.16132105886936188,0.989159882068634,0.13399328291416168
8,0.9827325940132141,0.0002445027057547122,0.16088427603244781,0.989159882068634,0.1462184637784958
9,0.9805532097816467,0.0002445027057547122,0.1573999524116516,0.9918699264526367,0.1491115391254425
10,0.9879295825958252,0.0002445027057547122,0.14382009208202362,0.9593495726585388,0.24785886704921722
11,0.9850796461105347,0.0002445027057547122,0.1496717482805252,0.9864498376846313,0.1296863853931427
12,0.9894384145736694,0.0002445027057547122,0.13842914998531342,0.9837398529052734,0.16175124049186707
13,0.987259030342102,0.0002445027057547122,0.14123645424842834,0.9864498376846313,0.1514526605606079
14,0.9916177988052368,0.0002445027057547122,0.1303299516439438,0.9864498376846313,0.15150482952594757
15,0.9917854070663452,0.0002445027057547122,0.13173383474349976,0.9864498376846313,0.13009290397167206
16,0.9912824630737305,0.0002445027057547122,0.13053208589553833,0.9864498376846313,0.13335947692394257
17,0.9926236271858215,0.0001222513528773561,0.12808142602443695,0.9918699264526367,0.14285337924957275
18,0.9934618473052979,0.0001222513528773561,0.12172495573759079,0.9918699264526367,0.1370760053396225
19,0.9969823956489563,0.0001222513528773561,0.11641714721918106,0.989159882068634,0.1404152661561966
20,0.9963118433952332,0.0001222513528773561,0.11619792133569717,0.989159882068634,0.1379631757736206
21,0.997485339641571,0.0001222513528773561,0.11287198960781097,0.9864498376846313,0.1734618991613388
22,0.9971500635147095,6.112567643867806e-05,0.11341781914234161,0.989159882068634,0.14329369366168976
23,0.9979882836341858,6.112567643867806e-05,0.11143607646226883,0.9837398529052734,0.15309837460517883
24,0.9991617798805237,6.112567643867806e-05,0.1093493402004242,0.9837398529052734,0.15961895883083344
25,0.9981558918952942,6.112567643867806e-05,0.11055971682071686,0.9864498376846313,0.15657581388950348
26,0.9983235597610474,6.112567643867806e-05,0.10922513157129288,0.989159882068634,0.1549297571182251
27,0.9984912276268005,3.056283821933903e-05,0.10910534858703613,0.989159882068634,0.15022553503513336
28,0.9998323321342468,3.056283821933903e-05,0.10616464167833328,0.9864498376846313,0.15454944968223572
29,0.9998323321342468,3.056283821933903e-05,0.10557109117507935,0.9864498376846313,0.1565847396850586
