epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8533840775489807,0.00034248034353367984,0.45776715874671936,0.8623853325843811,0.41795867681503296
1,0.9505212903022766,0.00034248034353367984,0.23776865005493164,0.9151375889778137,0.30182772874832153
2,0.9687241315841675,0.00034248034353367984,0.2010270059108734,0.9495412707328796,0.2374972254037857
3,0.9771636724472046,0.00034248034353367984,0.17168265581130981,0.9564220309257507,0.24320361018180847
4,0.9778255820274353,0.00034248034353367984,0.16842126846313477,0.96100914478302,0.20114539563655853
5,0.9851067066192627,0.00034248034353367984,0.15519438683986664,0.9243119359016418,0.3647463023662567
6,0.984113872051239,0.00034248034353367984,0.1505361646413803,0.9541284441947937,0.22562189400196075
7,0.9867615699768066,0.00034248034353367984,0.14319275319576263,0.963302731513977,0.18483607470989227
8,0.9880853891372681,0.00034248034353367984,0.14315983653068542,0.963302731513977,0.20869174599647522
9,0.9894092082977295,0.00034248034353367984,0.13858813047409058,0.96100914478302,0.20719514787197113
10,0.9860996007919312,0.00034248034353367984,0.14478497207164764,0.9678899049758911,0.20758777856826782
11,0.9930498003959656,0.00034248034353367984,0.12619230151176453,0.9655963182449341,0.21725395321846008
12,0.994042694568634,0.00034248034353367984,0.12906555831432343,0.9747706651687622,0.20094619691371918
13,0.9961939454078674,0.00017124017176683992,0.11949743330478668,0.9793577790260315,0.17379792034626007
14,0.9956974983215332,0.00017124017176683992,0.11744563281536102,0.9747706651687622,0.19693903625011444
15,0.994870126247406,0.00017124017176683992,0.12025777250528336,0.9678899049758911,0.19645673036575317
16,0.9975177645683289,0.00017124017176683992,0.11292580515146255,0.9678899049758911,0.20955660939216614
17,0.9965249300003052,0.00017124017176683992,0.11396121978759766,0.9816513657569885,0.1568017303943634
18,0.9958629608154297,0.00017124017176683992,0.1173354908823967,0.9816513657569885,0.1669967919588089
19,0.9986761808395386,0.00017124017176683992,0.10972137749195099,0.9793577790260315,0.17732281982898712
20,0.9976832866668701,0.00017124017176683992,0.11137410253286362,0.9816513657569885,0.16125570237636566
21,0.9947046041488647,0.00017124017176683992,0.1174321323633194,0.9541284441947937,0.22547629475593567
22,0.9968558549880981,0.00017124017176683992,0.11462859064340591,0.9862385392189026,0.16842426359653473
23,0.9985106587409973,8.562008588341996e-05,0.10961548238992691,0.9816513657569885,0.18742728233337402
24,0.9983451962471008,8.562008588341996e-05,0.11108119785785675,0.9816513657569885,0.17611359059810638
25,0.9993380904197693,8.562008588341996e-05,0.1077943965792656,0.9839449524879456,0.16599121689796448
26,0.9986761808395386,8.562008588341996e-05,0.10885024070739746,0.9701834917068481,0.2141176462173462
27,0.9985106587409973,8.562008588341996e-05,0.10872131586074829,0.9770641922950745,0.18257443606853485
28,0.9990071058273315,4.281004294170998e-05,0.1070491224527359,0.9816513657569885,0.1762254685163498
29,0.9993380904197693,4.281004294170998e-05,0.10624337196350098,0.9839449524879456,0.1669582724571228
30,0.9995035529136658,4.281004294170998e-05,0.1063893660902977,0.9793577790260315,0.18438370525836945
31,1.0,4.281004294170998e-05,0.10547380894422531,0.9770641922950745,0.1909186691045761
32,1.0,4.281004294170998e-05,0.1052388921380043,0.9839449524879456,0.1714853197336197
33,0.9996690154075623,2.140502147085499e-05,0.10589887201786041,0.9793577790260315,0.18485479056835175
34,0.9996690154075623,2.140502147085499e-05,0.105751171708107,0.9839449524879456,0.17375311255455017
35,0.9996690154075623,2.140502147085499e-05,0.10552314668893814,0.9816513657569885,0.17931972444057465
36,0.9995035529136658,2.140502147085499e-05,0.10574650019407272,0.9839449524879456,0.17821042239665985
37,1.0,2.140502147085499e-05,0.10485820472240448,0.9839449524879456,0.17479296028614044
38,0.9998345375061035,1.0702510735427495e-05,0.10512468218803406,0.9839449524879456,0.18116024136543274
39,0.9998345375061035,1.0702510735427495e-05,0.10502801835536957,0.9839449524879456,0.18114326894283295
40,1.0,1.0702510735427495e-05,0.1049540638923645,0.9839449524879456,0.18091249465942383
41,0.9996690154075623,1.0702510735427495e-05,0.10501779615879059,0.9839449524879456,0.17916348576545715
42,1.0,1.0702510735427495e-05,0.10478025674819946,0.9839449524879456,0.17930914461612701
