epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8371570706367493,0.00033824093407019973,0.4905778765678406,0.868571400642395,0.4038911759853363
1,0.9385528564453125,0.00033824093407019973,0.26888954639434814,0.9342857003211975,0.33960795402526855
2,0.962618350982666,0.00033824093407019973,0.21414777636528015,0.9342857003211975,0.33341163396835327
3,0.969035804271698,0.00033824093407019973,0.20131166279315948,0.9371428489685059,0.319329172372818
4,0.9749719500541687,0.00033824093407019973,0.176724374294281,0.9314285516738892,0.29456421732902527
5,0.9796245694160461,0.00033824093407019973,0.16781102120876312,0.9399999976158142,0.328869104385376
6,0.9821915626525879,0.00033824093407019973,0.15853415429592133,0.9485714435577393,0.32302892208099365
7,0.9855607151985168,0.00033824093407019973,0.14582790434360504,0.9485714435577393,0.27923494577407837
8,0.9865233302116394,0.00033824093407019973,0.14499549567699432,0.9514285922050476,0.3295114040374756
9,0.9879672527313232,0.00033824093407019973,0.1419220119714737,0.954285740852356,0.29982712864875793
10,0.9873255491256714,0.00033824093407019973,0.14228253066539764,0.9599999785423279,0.2849886119365692
11,0.9878068566322327,0.00033824093407019973,0.13639876246452332,0.9457142949104309,0.3135676681995392
12,0.9903737902641296,0.00033824093407019973,0.13256962597370148,0.9399999976158142,0.3652191460132599
13,0.9953473210334778,0.00016912046703509986,0.12161152809858322,0.9485714435577393,0.3319697678089142
14,0.9951869249343872,0.00016912046703509986,0.11835477501153946,0.9514285922050476,0.3485543727874756
15,0.996630847454071,0.00016912046703509986,0.11556082963943481,0.9371428489685059,0.3781757950782776
16,0.9945451617240906,0.00016912046703509986,0.11994019895792007,0.9457142949104309,0.3739294111728668
17,0.996951699256897,0.00016912046703509986,0.11463150382041931,0.9599999785423279,0.31664228439331055
18,0.9972726106643677,8.456023351754993e-05,0.1130792573094368,0.9571428298950195,0.3265147805213928
19,0.9985560774803162,8.456023351754993e-05,0.10986364632844925,0.9571428298950195,0.3226465582847595
20,0.997753918170929,8.456023351754993e-05,0.11310175061225891,0.9371428489685059,0.40433868765830994
21,0.9974330067634583,8.456023351754993e-05,0.11242489516735077,0.9599999785423279,0.32183319330215454
22,0.997753918170929,8.456023351754993e-05,0.11169622838497162,0.9571428298950195,0.3241565525531769
23,0.9988769292831421,4.2280116758774966e-05,0.10864923894405365,0.9571428298950195,0.3331091105937958
24,0.9988769292831421,4.2280116758774966e-05,0.10911186039447784,0.9599999785423279,0.32371994853019714
25,0.9988769292831421,4.2280116758774966e-05,0.10910671204328537,0.9428571462631226,0.37457627058029175
26,0.9991978406906128,4.2280116758774966e-05,0.10860375314950943,0.9628571271896362,0.3145693838596344
27,0.9990373849868774,4.2280116758774966e-05,0.10903241485357285,0.9457142949104309,0.35568249225616455
28,0.9995186924934387,2.1140058379387483e-05,0.10813641548156738,0.954285740852356,0.34890905022621155
29,0.9995186924934387,2.1140058379387483e-05,0.10727036744356155,0.9571428298950195,0.3250434100627899
30,0.9988769292831421,2.1140058379387483e-05,0.10931918770074844,0.954285740852356,0.34160104393959045
31,0.9987165331840515,2.1140058379387483e-05,0.1088135838508606,0.9571428298950195,0.32912564277648926
32,0.9990373849868774,2.1140058379387483e-05,0.10752815753221512,0.9457142949104309,0.3605695962905884
33,0.9988769292831421,1.0570029189693742e-05,0.10814884305000305,0.9571428298950195,0.3374935984611511
34,0.9995186924934387,1.0570029189693742e-05,0.10702048242092133,0.9571428298950195,0.3404468297958374
35,0.9993582367897034,1.0570029189693742e-05,0.1079552173614502,0.9485714435577393,0.35419273376464844
36,0.9996791481971741,1.0570029189693742e-05,0.1069188043475151,0.9514285922050476,0.33977460861206055
37,0.9990373849868774,1.0570029189693742e-05,0.10798484086990356,0.9571428298950195,0.32356637716293335
38,0.9993582367897034,9.999999747378752e-06,0.10680557787418365,0.9571428298950195,0.3311590552330017
39,0.9988769292831421,9.999999747378752e-06,0.10842623561620712,0.9571428298950195,0.34287258982658386
40,0.9993582367897034,9.999999747378752e-06,0.10750249773263931,0.9485714435577393,0.3425859212875366
41,0.9993582367897034,9.999999747378752e-06,0.10704292356967926,0.954285740852356,0.33340102434158325
42,0.9993582367897034,9.999999747378752e-06,0.10735709965229034,0.9514285922050476,0.32689985632896423
43,0.9996791481971741,9.999999747378752e-06,0.10613302886486053,0.9485714435577393,0.34646472334861755
44,0.9996791481971741,9.999999747378752e-06,0.10704099386930466,0.9599999785423279,0.3159964382648468
45,0.9998395442962646,9.999999747378752e-06,0.10646609216928482,0.9485714435577393,0.3482338488101959
46,0.9991978406906128,9.999999747378752e-06,0.1074640080332756,0.9571428298950195,0.3167457580566406
