epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8360339999198914,0.00033824093407019973,0.5048488974571228,0.8742856979370117,0.42997872829437256
1,0.942884624004364,0.00033824093407019973,0.2602342367172241,0.9171428680419922,0.3296862244606018
2,0.9634205102920532,0.00033824093407019973,0.20515775680541992,0.9371428489685059,0.2966477870941162
3,0.9725653529167175,0.00033824093407019973,0.18671120703220367,0.9514285922050476,0.3227895200252533
4,0.9744906425476074,0.00033824093407019973,0.17539335787296295,0.9142857193946838,0.41309303045272827
5,0.9756136536598206,0.00033824093407019973,0.17067581415176392,0.9228571653366089,0.3732679486274719
6,0.9793037176132202,0.00033824093407019973,0.16682209074497223,0.9457142949104309,0.3694704473018646
7,0.9833146333694458,0.00033824093407019973,0.15525788068771362,0.9342857003211975,0.3605479300022125
8,0.9892507791519165,0.00016912046703509986,0.1375918984413147,0.954285740852356,0.3442613184452057
9,0.9873255491256714,0.00016912046703509986,0.14333848655223846,0.9599999785423279,0.3388862609863281
10,0.9897320866584778,0.00016912046703509986,0.13220705091953278,0.954285740852356,0.3613579571247101
11,0.9934220910072327,0.00016912046703509986,0.1260097622871399,0.9457142949104309,0.36614280939102173
12,0.9937430024147034,0.00016912046703509986,0.12330276519060135,0.9314285516738892,0.40937331318855286
13,0.9932616949081421,8.456023351754993e-05,0.12479722499847412,0.9599999785423279,0.34341225028038025
14,0.9950264692306519,8.456023351754993e-05,0.12073834240436554,0.9657142758369446,0.3371451795101166
15,0.9942243099212646,8.456023351754993e-05,0.12159339338541031,0.9599999785423279,0.3383895754814148
16,0.9934220910072327,8.456023351754993e-05,0.12270566076040268,0.9571428298950195,0.3288083076477051
17,0.9953473210334778,8.456023351754993e-05,0.11991172283887863,0.9485714435577393,0.3317108452320099
18,0.9961495399475098,4.2280116758774966e-05,0.11548421531915665,0.9599999785423279,0.34504711627960205
19,0.9971121549606323,4.2280116758774966e-05,0.11537925153970718,0.9628571271896362,0.33682501316070557
20,0.996951699256897,4.2280116758774966e-05,0.11479298025369644,0.9628571271896362,0.3300626575946808
21,0.9961495399475098,4.2280116758774966e-05,0.11573734134435654,0.9628571271896362,0.3387456238269806
22,0.9972726106643677,4.2280116758774966e-05,0.11544311791658401,0.9628571271896362,0.3468102514743805
23,0.9979143142700195,2.1140058379387483e-05,0.11248829960823059,0.9628571271896362,0.33656057715415955
24,0.997753918170929,2.1140058379387483e-05,0.11264094710350037,0.9628571271896362,0.33628904819488525
25,0.9983956217765808,2.1140058379387483e-05,0.11153905093669891,0.9628571271896362,0.34735339879989624
26,0.997753918170929,2.1140058379387483e-05,0.11229000985622406,0.9628571271896362,0.3473815619945526
27,0.9982352256774902,2.1140058379387483e-05,0.11184404045343399,0.9599999785423279,0.3513728678226471
28,0.997753918170929,1.0570029189693742e-05,0.11219122260808945,0.9628571271896362,0.33291831612586975
29,0.9990373849868774,1.0570029189693742e-05,0.11092019826173782,0.9628571271896362,0.34231987595558167
30,0.9983956217765808,1.0570029189693742e-05,0.11174490302801132,0.9628571271896362,0.3368518054485321
31,0.9983956217765808,1.0570029189693742e-05,0.11087732017040253,0.9628571271896362,0.3493507504463196
32,0.9982352256774902,1.0570029189693742e-05,0.11126843839883804,0.9628571271896362,0.3427979052066803
33,0.9987165331840515,9.999999747378752e-06,0.11045759171247482,0.9571428298950195,0.3329426348209381
34,0.9975934624671936,9.999999747378752e-06,0.1128334179520607,0.9628571271896362,0.336188405752182
