epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7987158894538879,0.00021505872427951545,0.5694014430046082,0.9344262480735779,0.30735933780670166
1,0.9101123809814453,0.00021505872427951545,0.3263522684574127,0.8907103538513184,0.3004288673400879
2,0.9449438452720642,0.00021505872427951545,0.2571697235107422,0.9180327653884888,0.2748955190181732
3,0.9589084982872009,0.00021505872427951545,0.22172477841377258,0.9754098653793335,0.17721232771873474
4,0.9704654812812805,0.00021505872427951545,0.19345423579216003,0.9726775884628296,0.17637288570404053
5,0.968539297580719,0.00021505872427951545,0.19243577122688293,0.9781420826911926,0.17195913195610046
6,0.9776886105537415,0.00021505872427951545,0.17244206368923187,0.9234972596168518,0.30566492676734924
7,0.977046549320221,0.00021505872427951545,0.17208623886108398,0.9590163826942444,0.20425060391426086
8,0.984430193901062,0.00021505872427951545,0.15500369668006897,0.9726775884628296,0.17678891122341156
9,0.9849117398262024,0.00021505872427951545,0.15002256631851196,0.9562841653823853,0.23033587634563446
10,0.9826645255088806,0.00021505872427951545,0.1538219004869461,0.9617486596107483,0.1924097090959549
11,0.9861958026885986,0.00010752936213975772,0.14745338261127472,0.9672130942344666,0.18245358765125275
12,0.9910112619400024,0.00010752936213975772,0.13353793323040009,0.9562841653823853,0.20922596752643585
13,0.9926163554191589,0.00010752936213975772,0.13137292861938477,0.9699453711509705,0.18814238905906677
14,0.9927768707275391,0.00010752936213975772,0.13045522570610046,0.9672130942344666,0.18497157096862793
15,0.995184600353241,0.00010752936213975772,0.12496242672204971,0.9644808769226074,0.22906748950481415
16,0.9950240850448608,5.376468106987886e-05,0.12388790398836136,0.9699453711509705,0.1913137137889862
17,0.9958266615867615,5.376468106987886e-05,0.12197860330343246,0.9672130942344666,0.1923481822013855
18,0.9963082075119019,5.376468106987886e-05,0.12032123655080795,0.9754098653793335,0.1893870085477829
19,0.9966292381286621,5.376468106987886e-05,0.11752139776945114,0.9672130942344666,0.20400482416152954
20,0.995184600353241,5.376468106987886e-05,0.1218629777431488,0.9644808769226074,0.20070625841617584
21,0.9972712397575378,2.688234053493943e-05,0.11770117282867432,0.9672130942344666,0.20179148018360138
22,0.9971107840538025,2.688234053493943e-05,0.11561337113380432,0.9699453711509705,0.20664751529693604
23,0.9963082075119019,2.688234053493943e-05,0.11720425635576248,0.9672130942344666,0.19919294118881226
24,0.9979133009910583,2.688234053493943e-05,0.11505836248397827,0.9672130942344666,0.2060321718454361
25,0.997431755065918,2.688234053493943e-05,0.11487020552158356,0.9726775884628296,0.20961132645606995
