epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8109313249588013,0.00039869282045401633,0.5603113770484924,0.8920863270759583,0.36082983016967773
1,0.9344452023506165,0.00039869282045401633,0.28087159991264343,0.9256594777107239,0.3248828053474426
2,0.9595442414283752,0.00039869282045401633,0.22848550975322723,0.9328536987304688,0.2662138044834137
3,0.9644980430603027,0.00039869282045401633,0.20978708565235138,0.9520383477210999,0.25958722829818726
4,0.9699471592903137,0.00039869282045401633,0.20009341835975647,0.9328536987304688,0.2533727288246155
5,0.9701122641563416,0.00039869282045401633,0.19179508090019226,0.9496402740478516,0.22816786170005798
6,0.9749009013175964,0.00039869282045401633,0.18002599477767944,0.9664268493652344,0.22531282901763916
7,0.9783685803413391,0.00039869282045401633,0.17147909104824066,0.9544364213943481,0.23571650683879852
8,0.9811757206916809,0.00039869282045401633,0.1655999720096588,0.9616307020187378,0.2326025515794754
9,0.9838176965713501,0.00039869282045401633,0.1622312068939209,0.9592326283454895,0.233811616897583
10,0.9800198078155518,0.00039869282045401633,0.16259944438934326,0.9688249230384827,0.2087877094745636
11,0.9856340885162354,0.00039869282045401633,0.14993321895599365,0.9640287756919861,0.22989864647388458
12,0.98051518201828,0.00039869282045401633,0.15820124745368958,0.971222996711731,0.19693534076213837
13,0.9879458546638489,0.00039869282045401633,0.14275899529457092,0.9616307020187378,0.23036789894104004
14,0.9864597320556641,0.00039869282045401633,0.14437809586524963,0.9688249230384827,0.2057751566171646
15,0.9854689836502075,0.00039869282045401633,0.15319958329200745,0.9664268493652344,0.20971423387527466
16,0.9874504804611206,0.00039869282045401633,0.14160864055156708,0.9664268493652344,0.22169622778892517
17,0.9895970821380615,0.00039869282045401633,0.13740260899066925,0.9688249230384827,0.23448120057582855
18,0.9920739531517029,0.00019934641022700816,0.1284043788909912,0.9664268493652344,0.20388153195381165
19,0.995376467704773,0.00019934641022700816,0.12022273242473602,0.971222996711731,0.22511819005012512
20,0.9938903450965881,0.00019934641022700816,0.12170881778001785,0.971222996711731,0.20577891170978546
21,0.9971928596496582,0.00019934641022700816,0.11624354869127274,0.971222996711731,0.1956884115934372
22,0.9965323805809021,0.00019934641022700816,0.11877196282148361,0.971222996711731,0.22138048708438873
23,0.9943857192993164,0.00019934641022700816,0.1219981238245964,0.9760192036628723,0.18755124509334564
24,0.9957067370414734,0.00019934641022700816,0.11944357305765152,0.9808153510093689,0.1821790337562561
25,0.9952113628387451,0.00019934641022700816,0.1202428787946701,0.9640287756919861,0.20764890313148499
26,0.9965323805809021,0.00019934641022700816,0.11573756486177444,0.9688249230384827,0.22108207643032074
27,0.9950462579727173,0.00019934641022700816,0.11788686364889145,0.9688249230384827,0.21759681403636932
28,0.9962021112442017,0.00019934641022700816,0.11812062561511993,0.9688249230384827,0.2009630650281906
29,0.9975231289863586,0.00019934641022700816,0.1152854934334755,0.9640287756919861,0.24550411105155945
30,0.9975231289863586,9.967320511350408e-05,0.11277354508638382,0.973621129989624,0.19936616718769073
31,0.9981836080551147,9.967320511350408e-05,0.11076117306947708,0.973621129989624,0.20003604888916016
32,0.9991743564605713,9.967320511350408e-05,0.10886777192354202,0.971222996711731,0.2114408016204834
33,0.9983487725257874,9.967320511350408e-05,0.11096493899822235,0.971222996711731,0.21110743284225464
34,0.9991743564605713,9.967320511350408e-05,0.10829983651638031,0.9688249230384827,0.21899884939193726
35,0.9990092515945435,4.983660255675204e-05,0.1079847440123558,0.971222996711731,0.21429923176765442
36,0.9985138773918152,4.983660255675204e-05,0.10975300520658493,0.9688249230384827,0.21670043468475342
37,0.9995046257972717,4.983660255675204e-05,0.10705866664648056,0.9664268493652344,0.22661375999450684
38,0.9995046257972717,4.983660255675204e-05,0.10774398595094681,0.9688249230384827,0.21618473529815674
39,0.9993395209312439,4.983660255675204e-05,0.10762501507997513,0.9688249230384827,0.22760009765625
40,0.9993395209312439,2.491830127837602e-05,0.10864971578121185,0.9664268493652344,0.22565951943397522
41,0.9990092515945435,2.491830127837602e-05,0.10817635804414749,0.9688249230384827,0.22185267508029938
42,0.9993395209312439,2.491830127837602e-05,0.10804800689220428,0.971222996711731,0.22666440904140472
43,0.9990092515945435,2.491830127837602e-05,0.10852145403623581,0.9688249230384827,0.2318107783794403
44,0.9991743564605713,2.491830127837602e-05,0.10732889175415039,0.971222996711731,0.2260507494211197
